antecedents,consequents,support,confidence,lift
"frozenset({'Ile_operacji:2', 'dodatkowe_metody:medytacja', 'Grupa_wiekowa:20-29 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'dodatkowe_metody:akupunktura', 'Czy_operacja_zwiadowcza:nie', 'rozpoznania_pooperacyjne:zrosty', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:akupunktura', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'rozpoznania_pooperacyjne:zrosty', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'Czy_operacja_zwiadowcza:nie', 'rozpoznania_pooperacyjne:zrosty', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Ile_po_operacji:od 1 roku do 2 lat', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_operacja_zwiadowcza:nie', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:akupunktura', 'Czy_operacja_zwiadowcza:nie', 'rozpoznania_pooperacyjne:zrosty', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'rozpoznania_pooperacyjne:zrosty', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'rozpoznania_pooperacyjne:zrosty', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'rozpoznania_pooperacyjne:zrosty', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'zakres_operacji:adhezioliza', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Ile_operacji:2', 'dodatkowe_metody:medytacja', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Ile_operacji:2', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.12903225806451613,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'rozpoznania_pooperacyjne:zrosty', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:adenomioza', 'Czy_inne_metody:nie', 'Grupa_wiekowa:30-39 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_dieta_własna:tak', 'Czy_operacja_zwiadowcza:nie'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:endometrioza jajnika', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Ile_operacji:2', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:akupunktura', 'rozpoznania_pooperacyjne:zrosty', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Ile_operacji:2', 'Grupa_wiekowa:20-29 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Ile_operacji:2', 'Grupa_wiekowa:20-29 lat', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Ile_operacji:2', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Grupa_wiekowa:20-29 lat', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'zakres_operacji:adhezioliza', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Grupa_wiekowa:20-29 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'zakres_operacji:adhezioliza', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_Fizjoterapeuta_po_operacji:tak', 'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'rozpoznania_pooperacyjne:zrosty'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:endometrioza jelitowa', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_Fizjoterapeuta_po_operacji:tak', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Ile_operacji:2', 'dodatkowe_metody:medytacja', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Ile_operacji:2', 'Rodzaj_operacji:laparoskopia', 'Czy_Fizjoterapeuta_po_operacji:tak', 'Okres_fizjoterapeuta:byłam wielokrotnie u osteopaty/fizjoterapeuty w okresie do pół roku po operacji oraz w późniejszym okresie.', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
frozenset({'Okres_dietetyk:ciągle do pół roku po operacji'}),frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:adenomioza', 'Czy_inne_metody:nie', 'zakres_operacji:adhezioliza', 'Grupa_wiekowa:30-39 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_dieta_własna:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_inne_metody:nie', 'zakres_operacji:adhezioliza', 'Grupa_wiekowa:30-39 lat', 'Rodzaj_operacji:laparoskopia', 'Czy_dieta_własna:tak', 'Czy_operacja_zwiadowcza:nie'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Czy_inne_choroby:tak', 'dodatkowe_metody:medytacja', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Ile_operacji:2', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Okres_dietetyk:ciągle powyżej dwóch lat po operacji', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'rozpoznania_pooperacyjne:zrosty'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Ile_operacji:2', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'rozpoznania_pooperacyjne:głęboko naciekająca endometrioza (die)', 'dodatkowe_metody:medytacja', 'Czy_inne_choroby:tak', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'rozpoznania_pooperacyjne:endometrioza jajnika'})",frozenset({'Specific_Symptom:zaparcia'}),0.0967741935483871,1.0,3.875
"frozenset({'Zdrowe_srodowisko (0 Nie, 1 Tak):0', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
"frozenset({'dodatkowe_metody:medytacja', 'Czy_warzywa_i_owoce_5_porcji:nie', 'Czy_dietetyk:tak', 'Rodzaj_operacji:laparoskopia', 'Czy_operacja_zwiadowcza:nie', 'Czy_inne_metody:tak'})",frozenset({'Specific_Symptom:ból pleców'}),0.0967741935483871,1.0,3.875
